timestamp,level,message
16:40:19,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:20,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:20,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:21,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:21,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:21,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:22,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:23,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:23,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:23,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:23,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:24,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:24,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:24,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:24,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:25,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:25,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:26,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:26,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:41,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:42,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:44,info,Captura guardada: E:/Tesis_Proyecto/tesis-vision3d/captura_20260518_164026.png
16:40:47,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:47,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:48,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:48,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:49,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:49,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:50,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:50,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:51,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:51,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:51,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:52,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:52,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:52,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:54,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:54,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:54,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:55,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:55,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:55,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:56,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:56,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:57,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:57,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:57,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
16:40:58,warning,⚠ No se detectan trazos. Posible falta de extrusión o cama fría.
